Name,DG_Year,DG_Amount,Publications_6Yrs,Citations_6Yrs
"Lawford, Mark",2013,22000.0,25,230
"Lawrence, Ramon",2019,20000.0,21,217
"Lawrence, Ramon",2020,20000.0,17,160
"Lawrence, Ramon",2018,20000.0,22,234
"Lawrence, Ramon",2017,20000.0,20,265
"Lawrence, Ramon",2021,20000.0,15,54
"Lecuyer, Mathias",2022,29000.0,11,1019
"Lecuyer, Mathias",2023,29000.0,13,1070
"LEcuyer, Pierre",2022,128000.0,0,0
"LEcuyer, Pierre",2019,64000.0,0,0
"LEcuyer, Pierre",2018,64000.0,0,0
"LEcuyer, Pierre",2020,64000.0,0,0
"LEcuyer, Pierre",2021,64000.0,0,0
"Leduc, Ryan",2013,14000.0,8,97
"Leduc, Ryan",2014,14000.0,9,65
"Leduc, Ryan",2009,21000.0,8,466
"Leduc, Ryan",2010,21000.0,10,401
"Leduc, Ryan",2012,14000.0,8,192
"Leduc, Ryan",2008,21000.0,8,466
"Leduc, Ryan",2016,14000.0,11,54
"Leduc, Ryan",2015,14000.0,12,70
"Leduc, Ryan",2017,23000.0,10,48
"Leduc, Ryan",2018,23000.0,10,48
"Leduc, Ryan",2019,23000.0,8,37
"Leduc, Ryan",2020,23000.0,5,7
"Leduc, Ryan",2021,46000.0,2,2
"Lee, WonSook",2013,30000.0,52,3055
"Lee, WonSook",2009,30000.0,54,4450
"Lee, WonSook",2008,21000.0,48,3876
"Lee, WonSook",2011,30000.0,51,3056
"Lee, WonSook",2010,30000.0,56,2915
"Lee, Wonsook",2012,30000.0,31,316
"Lemieux, Sébastien",2023,34000.0,68,1524
"Lemieux, Sébastien",2022,34000.0,70,2409
"Lemire, Daniel",2016,28000.0,27,1143
"Lemire, Daniel",2015,28000.0,23,935
"Lemire, Daniel",2012,28000.0,40,1842
"Lemire, Daniel",2013,28000.0,37,1989
"Lemire, Daniel",2014,28000.0,24,925
"Lemire, Daniel",2020,42000.0,36,1289
"Lemire, Daniel",2019,42000.0,30,1148
"Lemire, Daniel",2018,42000.0,31,1298
"Lemire, Daniel",2017,42000.0,29,1245
"Lemire, Daniel",2021,42000.0,32,1029
"Lemire, Daniel",2023,42000.0,24,544
"Lemire, Daniel",2022,42000.0,29,664
"Lespérance, Yves",2010,20000.0,36,514
"Lespérance, Yves",2011,20000.0,37,537
"Lespérance, Yves",2012,20000.0,39,476
"Lespérance, Yves",2013,20000.0,38,468
"Lespérance, Yves",2014,20000.0,36,422
"Lethbridge, Timothy",2011,29000.0,36,1948
"Lethbridge, Timothy",2010,27800.0,36,1798
"Lethbridge, Timothy",2017,26000.0,47,595
"Lethbridge, Timothy",2022,24000.0,36,306
"Lethbridge, Timothy",2023,24000.0,29,250
"Lethbridge, Timothy",2021,26000.0,38,315
"Lethbridge, Timothy",2018,26000.0,47,595
"Lethbridge, Timothy",2020,26000.0,48,455
"Lethbridge, Timothy",2019,26000.0,46,508
"Lethbridge, Timothy",2008,27800.0,46,2502
"Lethbridge, Timothy",2009,27800.0,43,2413
"Lethbridge, Timothy",2014,29000.0,42,1149
"Lethbridge, Timothy",2013,29000.0,40,1203
"Lethbridge, Timothy",2016,26000.0,51,1002
"Lethbridge, Timothy",2015,29000.0,46,960
"Lethbridge, Timothy",2012,29000.0,34,1310
"Leung, CarsonKaiSang",2017,23000.0,108,2574
"Leung, CarsonKaiSang",2018,23000.0,111,2501
"Leung, CarsonKaiSang",2020,23000.0,145,3226
"Leung, CarsonKaiSang",2019,23000.0,125,2788
"Leung, CarsonKaiSang",2021,46000.0,151,2898
"Levesque, Hector",2017,36000.0,29,1829
"Levesque, Hector",2015,36000.0,31,1972
"Levesque, Hector",2016,36000.0,30,1821
"Levesque, Hector",2014,36000.0,26,1860
"Levesque, Hector",2013,36000.0,28,1876
"Levin, David",2023,59000.0,49,973
"Levman, Jacob",2023,23000.0,35,575
"Levman, Jacob",2021,23000.0,23,556
"Levman, Jacob",2022,23000.0,31,587
"Levman, Jacob",2020,23000.0,21,520
"Levman, Jacob",2019,23000.0,19,230
"Lewis, Peter",2023,41000.0,0,0
"Lhotak, Ondrej",2016,54000.0,27,1449
"Lhotak, Ondrej",2015,54000.0,29,1252
"Lhotak, Ondrej",2014,54000.0,37,1520
"Lhotak, Ondrej",2021,48000.0,32,696
"Lhotak, Ondrej",2020,48000.0,25,659
"Lhotak, Ondrej",2022,48000.0,31,461
"Lhotak, Ondrej",2018,54000.0,25,786
"Lhotak, Ondrej",2017,54000.0,26,1521
"Lhotak, Ondrej",2023,48000.0,31,333
"Lhotak, Ondrej",2019,54000.0,26,699
"Li, Baochun",2021,65000.0,109,3682
"Li, Baochun",2018,65000.0,132,5729
"Li, Baochun",2016,65000.0,146,6362
"Li, Baochun",2019,65000.0,120,4304
"Li, Baochun",2020,65000.0,109,3112
"Li, Baochun",2017,65000.0,143,6099
"Li, Ming",2015,76000.0,85,14699
"Li, Ming",2014,76000.0,81,14465
"Li, Ming",2013,76000.0,72,14754
"Li, Ming",2012,76000.0,69,15531
"Li, Ming",2011,76000.0,55,11572
"Li, Xining",2008,19000.0,20,57
"Li, Xining",2009,19000.0,22,66
"Liang, Jie",2008,27000.0,6,76
"Liang, Jie",2009,27000.0,9,389
"Liaskos, Sotirios",2013,15000.0,21,743
"Liaskos, Sotirios",2009,15000.0,15,894
"Liaskos, Sotirios",2008,15000.0,13,777
"Liaskos, Sotirios",2011,15000.0,20,975
"Liaskos, Sotirios",2010,15000.0,17,871
"Libbrecht, Maxwell",2022,23000.0,38,538
"Libbrecht, Maxwell",2021,23000.0,28,1966
"Libbrecht, Maxwell",2020,23000.0,23,2256
"Libbrecht, Maxwell",2019,23000.0,23,2255
"Libbrecht, Maxwell",2018,23000.0,21,2355
"Lie, David",2017,30000.0,16,1374
"Lie, David",2016,30000.0,16,1235
"Lie, David",2015,30000.0,13,1151
"Lie, David",2013,30000.0,18,1491
"Lie, David",2014,30000.0,15,1366
"Lie, David",2020,28000.0,28,1861
"Lie, David",2019,28000.0,22,1015
"Lie, David",2018,28000.0,22,1780
"Lie, David",2021,28000.0,32,1883
"Lie, David",2022,28000.0,36,1880
"Lie, David",2023,28000.0,36,1585
"Lim, Angelica",2019,23000.0,14,213
"Lim, Angelica",2021,23000.0,15,188
"Lim, Angelica",2022,23000.0,23,237
"Lim, Angelica",2023,23000.0,25,273
"Lim, Angelica",2020,23000.0,19,256
"Lin, Hsiu-Chin",2023,24000.0,224,3772
"Lin, HsiuChin",2020,24000.0,84,2484
"Lin, HsiuChin",2022,24000.0,147,3517
"Lin, HsiuChin",2021,24000.0,107,2762
"Lin, Man",2021,20000.0,0,0
"Lin, Man",2019,20000.0,0,0
"Lin, Man",2018,20000.0,0,0
"Lin, Man",2017,20000.0,0,0
"Lin, Man",2022,20000.0,7,101
"Lin, Man",2023,20000.0,279,2762
"Lin, Man",2020,20000.0,0,0
"Lindgaard, Gitte",2009,18000.0,68,2425
"Lis, Mieszko",2017,22000.0,22,443
"Lis, Mieszko",2018,22000.0,12,211
"Lis, Mieszko",2016,22000.0,29,760
"Lis, Mieszko",2021,44000.0,11,156
"Lis, Mieszko",2020,22000.0,9,100
"Lis, Mieszko",2019,22000.0,12,141
"Little, James",2015,36000.0,59,1569
"Little, James",2016,36000.0,47,1093
"Little, James",2017,36000.0,51,1254
"Little, James",2012,51500.0,67,2690
"Little, James",2013,36000.0,64,1975
"Little, James",2014,36000.0,62,1710
"Little, James",2011,51500.0,60,3285
"Little, James",2010,51500.0,63,4725
"Little, James",2009,51500.0,55,4541
"Little, James",2008,51500.0,50,5391
"Liu, Xue",2021,84000.0,125,2714
"Liu, Xue",2018,42000.0,42,1418
"Liu, Xue",2019,42000.0,41,487
"Liu, Xue",2020,42000.0,56,1092
"Liu, Xue",2017,42000.0,45,1516
"Liu, Yan",2014,20000.0,0,0
"Liu, Yan",2016,20000.0,0,0
"Liu, Yan",2015,20000.0,0,0
"Liu, Yan",2020,35000.0,0,0
"Liu, Yan",2021,35000.0,0,0
"Liu, Yan",2022,35000.0,0,0
"Liu, Yan",2023,35000.0,122,995
"Liu, Yan",2018,20000.0,0,0
"Liu, Yan",2017,20000.0,0,0
"Livingstone, Steven",2023,46000.0,6,1811
"Locasto, Michael",2011,34000.0,63,1589
"Locasto, Michael",2013,34000.0,67,1219
"Locasto, Michael",2014,34000.0,67,962
"Locasto, Michael",2015,34000.0,67,738
"Locasto, Michael",2012,34000.0,69,1177
"Logrippo, Luigi",2014,25000.0,27,424
"Logrippo, Luigi",2017,25000.0,24,313
"Logrippo, Luigi",2013,25000.0,35,407
"Logrippo, Luigi",2015,25000.0,27,370
"Logrippo, Luigi",2016,25000.0,28,334
"Lombaert, Herve",2021,29000.0,38,923
"Lombaert, Herve",2022,29000.0,36,981
"Lombaert, Herve",2018,29000.0,33,774
"Lombaert, Herve",2017,29000.0,39,878
"Lombaert, Herve",2020,29000.0,32,808
"Lombaert, Herve",2019,29000.0,32,948
"Long, Fan",2021,29000.0,0,0
"Long, Fan",2022,29000.0,10,984
"Long, Fan",2023,29000.0,275,5316
"Long, Fan",2020,29000.0,0,0
"Lopez Herrejon, Roberto Erick",2023,20000.0,28,360
"LopezHerrejon, RobertoErick",2020,20000.0,54,1364
"LopezHerrejon, RobertoErick",2017,20000.0,60,1652
"LopezHerrejon, RobertoErick",2018,20000.0,59,1674
"LopezHerrejon, RobertoErick",2019,20000.0,63,1641
"LopezHerrejon, RobertoErick",2022,20000.0,33,623
"LopezHerrejon, RobertoErick",2021,20000.0,44,1049
"Lounis, Hakim",2010,15000.0,12,225
"Lounis, Hakim",2008,15000.0,9,175
"Lounis, Hakim",2011,15000.0,11,203
"Lounis, Hakim",2009,15000.0,8,70
"Lounis, Hakim",2012,15000.0,14,215
"Lu, Jianguo",2010,15000.0,45,3342
"Lu, Jianguo",2012,15000.0,52,3351
"Lu, Jianguo",2011,15000.0,46,3251
"Lu, Jianguo",2008,15000.0,39,3258
"Lu, Jianguo",2009,15000.0,43,3471
"Lu, Paul",2010,19000.0,8,53
"Lu, Paul",2012,19000.0,16,210
"Lu, Paul",2011,19000.0,10,55
"Lu, Paul",2018,18000.0,29,540
"Lu, Paul",2019,18000.0,29,504
"Lu, Paul",2008,22700.0,7,44
"Lu, Paul",2009,19000.0,8,53
"Lu, Paul",2013,19000.0,19,232
"Lu, Paul",2015,18000.0,29,628
"Lu, Paul",2017,18000.0,32,674
"Lu, Paul",2016,18000.0,30,628
"Lu, Zhaosong",2018,28000.0,32,2144
"Lu, Zhaosong",2020,28000.0,26,910
"Lu, Zhaosong",2019,28000.0,32,1667
"Lu, Zhaosong",2017,28000.0,35,2522
"Lung, ChungHorng",2013,30000.0,73,1151
"Lung, ChungHorng",2012,30000.0,71,1151
"Lung, ChungHorng",2011,30000.0,66,1141
"Lung, ChungHorng",2009,30000.0,48,999
"Lung, ChungHorng",2010,30000.0,57,1157
"Lung, ChungHorng",2018,32000.0,93,1880
"Lung, ChungHorng",2014,32000.0,80,1234
"Lung, ChungHorng",2017,32000.0,96,1795
"Lung, ChungHorng",2015,32000.0,86,1330
"Lung, ChungHorng",2016,32000.0,91,1383
"Ma, Lei",2022,53000.0,135,5872
"Ma, Lei",2023,53000.0,188,6490
"Ma, Lei",2021,53000.0,106,5598
"Macdonald, Colin",2018,27000.0,16,272
"Macdonald, Colin",2016,27000.0,11,265
"Macdonald, Colin",2019,27000.0,15,296
"Macdonald, Colin",2017,27000.0,11,213
"Macdonald, Colin",2020,27000.0,14,228
"Macdonald, Colin",2021,27000.0,14,226
"MacDonald, Steven",2009,4681.0,0,0
"MacDonald, Steven",2008,21000.0,0,0
"Mackenzie, Ian",2019,26000.0,95,7943
"Mackworth, Alan",2008,60000.0,31,267
"Mackworth, Alan",2009,60000.0,30,280
"Mackworth, Alan",2010,60000.0,34,330
"Maddison, Christopher",2021,40000.0,0,0
"Maddison, Christopher",2023,40000.0,0,0
"Maddison, Christopher",2022,40000.0,0,0
"Madhavji, Nazim",2009,25200.0,26,322
"Madhavji, Nazim",2012,25200.0,38,384
"Madhavji, Nazim",2011,25200.0,38,406
"Madhavji, Nazim",2010,25200.0,32,389
"Madhavji, Nazim",2008,25200.0,23,284
"Mago, Vijay",2023,20000.0,56,844
"Mago, Vijay",2017,20000.0,2,35
"Mago, Vijay",2018,20000.0,4,39
"Mago, Vijay",2019,20000.0,10,180
"Mago, Vijay",2020,20000.0,21,360
"Mago, Vijay",2021,20000.0,37,542
"Mago, Vijay",2022,20000.0,48,750
"Mahdavi-Amiri, Ali",2023,25000.0,25,469
"MahdaviAmiri, Ali",2022,25000.0,26,447
"Maheshwari, Anil",2015,29000.0,56,616
"Maheshwari, Anil",2012,29000.0,57,835
"Maheshwari, Anil",2011,29000.0,47,828
"Maheshwari, Anil",2013,29000.0,58,867
"Maheshwari, Anil",2014,29000.0,59,914
"Maheswaran, Muthucumaru",2017,20000.0,30,175
"Maheswaran, Muthucumaru",2018,20000.0,33,189
"Maheswaran, Muthucumaru",2020,20000.0,33,349
"Maheswaran, Muthucumaru",2019,20000.0,34,332
"Maheswaran, Muthucumaru",2021,40000.0,31,315
"Maibaum, Thomas",2016,42000.0,48,381
"Maibaum, Thomas",2011,42000.0,26,237
"Maibaum, Thomas",2009,35000.0,28,293
"Maibaum, Thomas",2008,35000.0,25,300
"Maibaum, Thomas",2014,42000.0,32,350
"Maibaum, Thomas",2013,42000.0,33,326
"Maibaum, Thomas",2012,42000.0,29,241
"Maibaum, Thomas",2015,42000.0,39,334
"Makaroff, Dwight",2019,28000.0,17,75
"Makaroff, Dwight",2022,28000.0,16,87
"Makaroff, Dwight",2023,56000.0,13,68
"Makaroff, Dwight",2021,28000.0,16,92
"Makaroff, Dwight",2020,28000.0,17,104
"Makaroff, Dwight",2008,18700.0,13,138
"Makrehchi, Masoud",2023,24000.0,23,222
"Makrehchi, Masoud",2021,24000.0,32,283
"Makrehchi, Masoud",2018,15000.0,20,300
"Makrehchi, Masoud",2019,15000.0,26,350
"Makrehchi, Masoud",2017,15000.0,20,220
"Makrehchi, Masoud",2022,24000.0,31,284
"Makrehchi, Masoud",2015,15000.0,11,164
"Makrehchi, Masoud",2014,15000.0,10,213
"Makrehchi, Masoud",2016,15000.0,15,177
"Malloch, Joseph",2021,29000.0,22,206
"Malloch, Joseph",2022,29000.0,21,142
"Malloch, Joseph",2023,29000.0,18,105
"Mandryk, Regan",2021,89000.0,89,2525
"Mandryk, Regan",2022,178000.0,94,2446
"Mandryk, Regan",2020,89000.0,91,3426
"Mandryk, Regan",2019,89000.0,98,4136
"Mandryk, Regan",2018,89000.0,103,4827
"Mann, Stephen",2011,30000.0,108,7825
"Mann, Stephen",2012,30000.0,109,7922
"Mann, Stephen",2010,30000.0,109,7876
"Mann, Stephen",2017,22000.0,100,5336
"Mann, Stephen",2018,22000.0,93,4949
"Mann, Stephen",2020,22000.0,80,4496
"Mann, Stephen",2019,22000.0,91,4895
"Mann, Stephen",2008,30000.0,109,11596
"Mann, Stephen",2009,30000.0,99,8472
"Mann, Stephen",2013,30000.0,111,7773
"Mann, Stephen",2016,22000.0,109,5576
"Mann, Stephen",2021,22000.0,75,3731
"Mannan, Mohammad",2016,22000.0,76,771
"Mannan, Mohammad",2014,22000.0,46,506
"Mannan, Mohammad",2015,22000.0,61,689
"Mannan, Mohammad",2013,22000.0,31,311
"Mannan, Mohammad",2012,22000.0,31,542
"Mansbach, Rachael",2021,39000.0,23,455
"Mansbach, Rachael",2023,39000.0,27,543
"Mansbach, Rachael",2022,39000.0,27,538
"Marchand, Mario",2021,38000.0,17,9850
"Marchand, Mario",2019,38000.0,22,9953
"Marchand, Mario",2020,38000.0,23,10214
"Marchand, Mario",2018,38000.0,23,9938
"Marchand, Mario",2017,38000.0,25,10010
"Marchand, Mario",2016,38000.0,23,9959
"Marchand, Mario",2013,29000.0,16,586
"Marchand, Mario",2014,29000.0,17,605
"Marchand, Mario",2012,29000.0,18,611
"Marchand, Mario",2015,29000.0,20,925
"Marchand, Mario",2008,27000.0,16,451
"Marchand, Mario",2009,27000.0,19,481
"Marchand, Mario",2010,27000.0,20,590
"Marchand, Mario",2011,29000.0,20,635
"Mashtizadeh, Ali",2021,28000.0,8,367
"Mashtizadeh, Ali",2022,28000.0,10,122
"Mashtizadeh, Ali",2019,28000.0,10,985
"Mashtizadeh, Ali",2020,28000.0,9,927
"Mashtizadeh, Ali",2023,28000.0,12,132
"Mashtizadeh, Ali",2018,28000.0,11,1277
"Matwin, Stanislaw",2010,38000.0,72,1658
"Matwin, Stanislaw",2009,38000.0,66,1611
"Matwin, Stanislaw",2008,38000.0,67,1499
"Maurer, Frank",2010,22000.0,75,2091
"Maurer, Frank",2009,22000.0,72,2958
"Maurer, Frank",2012,17000.0,85,1838
"Maurer, Frank",2011,22000.0,91,2152
"Maurer, Frank",2021,28000.0,44,731
"Maurer, Frank",2018,28000.0,68,1699
"Maurer, Frank",2019,28000.0,62,1097
"Maurer, Frank",2020,28000.0,55,999
"Maurer, Frank",2022,56000.0,35,716
"Maurer, Frank",2016,25000.0,80,2056
"Maurer, Frank",2015,25000.0,84,1947
"Maurer, Frank",2017,25000.0,68,1944
"Maurer, Frank",2014,25000.0,85,1940
"Maurer, Frank",2013,25000.0,87,2151
"Maurer, Frank",2008,22000.0,69,3119
"Mayers, André",2008,14000.0,27,233
"Mayers, André",2009,14000.0,33,266
"Mayers, André",2011,14000.0,32,181
"Mayers, André",2010,14000.0,31,160
"Mcguffin, Michael",2019,30000.0,23,502
"Mcguinness, Sean",2019,11000.0,8,55
"Mcheick, Hamid",2010,12000.0,15,63
"Mcheick, Hamid",2008,12000.0,10,99
"Mcheick, Hamid",2009,12000.0,12,83
"Mcheick, Hamid",2011,12000.0,18,30
"Mcintosh, Shane",2019,31000.0,66,4859
"Mcleod, AngusIan",2019,24000.0,8,83
"Mcleod, Robert",2019,28000.0,55,1326
"McNamara, Brian",2023,70000.0,0,0
"Meagher, Karen",2016,15000.0,29,561
"Meagher, Karen",2015,15000.0,21,337
"Meagher, Karen",2014,15000.0,17,302
"Meagher, Karen",2013,15000.0,13,378
"Meagher, Karen",2017,15000.0,42,564
"Meger, David",2019,31000.0,28,8792
"Meger, David",2020,31000.0,36,8987
"Meger, David",2017,31000.0,14,214
"Meger, David",2018,31000.0,22,2416
"Meger, David",2016,31000.0,17,283
"Mehri Dehnavi, Maryam",2023,33000.0,32,341
"MehriDehnavi, Maryam",2020,33000.0,26,417
"MehriDehnavi, Maryam",2019,33000.0,21,382
"MehriDehnavi, Maryam",2021,33000.0,24,294
"MehriDehnavi, Maryam",2022,33000.0,28,298
"Mehta, Aastha",2023,29000.0,8,72
"Mehta, Aastha",2022,29000.0,12,642
"Mehta, Aastha",2021,29000.0,12,662
"Mejri, Mohamed",2013,29000.0,24,219
"Mejri, Mohamed",2011,29000.0,30,191
"Mejri, Mohamed",2012,29000.0,29,203
"Mejri, Mohamed",2014,29000.0,20,176
"Mejri, Mohamed",2015,29000.0,21,150
"Menelau Oliveira e Cruz, Rafael",2023,29000.0,35,1112
"Menezes, Alfred",2015,33280.0,39,1165
"Menezes, Alfred",2013,33280.0,38,1569
"Menezes, Alfred",2016,33280.0,43,1352
"Menezes, Alfred",2012,33280.0,39,1667
"Menezes, Alfred",2011,33280.0,44,2860
"Merlo, Ettore",2011,31000.0,29,1516
"Merlo, Ettore",2023,20000.0,14,115
"Merlo, Ettore",2014,31000.0,29,397
"Merlo, Ettore",2013,31000.0,32,1294
"Merlo, Ettore",2012,31000.0,30,1375
"Merlo, Ettore",2008,26000.0,42,3062
"Merlo, Ettore",2010,31000.0,33,1932
"Merlo, Ettore",2009,26000.0,38,1933
"Merlo, Ettore",2020,20000.0,13,49
"Merlo, Ettore",2021,20000.0,12,53
"Merlo, Ettore",2019,20000.0,19,97
"Merlo, Ettore",2018,20000.0,24,171
"Merlo, Ettore",2017,20000.0,26,223
"Mesbah, Ali",2022,41000.0,86,1927
"Mesbah, Ali",2023,41000.0,94,2070
"Mesbah, Ali",2013,29000.0,25,521
"Mesbah, Ali",2014,29000.0,27,539
"Mesbah, Ali",2015,29000.0,30,1024
"Mesbah, Ali",2012,29000.0,20,448
"Mesbah, Ali",2011,29000.0,17,283
"Mesbah, Ali",2021,46000.0,81,1941
"Mesbah, Ali",2020,46000.0,72,2077
"Mesbah, Ali",2019,46000.0,56,1668
"Mesbah, Ali",2016,46000.0,37,1171
"Mesbah, Ali",2018,46000.0,49,1541
"Mesbah, Ali",2017,46000.0,41,1189
"Mignotte, Max",2022,24000.0,32,788
"Mignotte, Max",2023,24000.0,27,754
"Miller, James",2019,46000.0,184,5680
"Miller, James",2018,46000.0,166,5255
"Miller, James",2016,46000.0,155,5299
"Miller, James",2017,46000.0,162,5612
"Miranskyy, Andriy",2017,18000.0,29,341
"Miranskyy, Andriy",2019,18000.0,38,487
"Miranskyy, Andriy",2018,18000.0,29,337
"Miranskyy, Andriy",2023,29000.0,38,414
"Miranskyy, Andriy",2020,18000.0,44,516
"Miranskyy, Andriy",2022,29000.0,42,488
"Miranskyy, Andriy",2015,18000.0,19,218
"Miranskyy, Andriy",2016,18000.0,24,300
"Miranskyy, Andriy",2021,18000.0,40,525
"Mitchell, Ian",2017,34000.0,0,0
"Mitchell, Ian",2018,34000.0,0,0
"Mitchell, Ian",2016,22000.0,0,0
"Mitchell, Ian",2019,34000.0,0,0
"Mitchell, Ian",2020,34000.0,0,0
"Mitchell, Ian",2021,68000.0,0,0
"Mitchell, Ian",2012,22000.0,6,66
"Mitchell, Ian",2013,22000.0,3,61
"Mitchell, Ian",2015,22000.0,0,0
"Mitchell, Ian",2014,22000.0,1,0
"Mitchell, Ian",2010,21500.0,14,158
"Mitchell, Ian",2011,21500.0,12,146
"Mitchell, Ian",2009,21500.0,15,170
"Mitchell, Ian",2008,21500.0,17,195
"Modersitzki, Jan",2009,18000.0,50,3860
"Modersitzki, Jan",2008,18000.0,48,3418
"Moha, Naouel",2012,25000.0,28,1419
"Moha, Naouel",2015,25000.0,29,1446
"Moha, Naouel",2013,25000.0,29,1451
"Moha, Naouel",2014,25000.0,26,1436
"Moha, Naouel",2011,25000.0,33,1431
"Mohr, Jonathan",2009,10000.0,13,1978
"Moitessier, Nicolas",2010,27000.0,24,1317
"Moitessier, Nicolas",2009,27000.0,21,1036
"Moitessier, Nicolas",2008,27000.0,22,685
"Monagan, Michael",2023,96000.0,30,104
"Monagan, Michael",2022,48000.0,30,151
"Monagan, Michael",2021,48000.0,33,177
"Monagan, Michael",2020,48000.0,30,147
"Monagan, Michael",2019,48000.0,27,162
"Monnier, Stefan",2010,24000.0,10,85
"Monnier, Stefan",2011,24000.0,12,107
"Monnier, Stefan",2012,14000.0,10,102
"Monnier, Stefan",2008,24000.0,10,181
"Monnier, Stefan",2013,14000.0,9,99
"Monnier, Stefan",2014,14000.0,8,87
"Monnier, Stefan",2009,24000.0,10,84
"Monnier, Stefan",2015,14000.0,6,45
"Monnier, Stefan",2022,46000.0,8,32
"Monnier, Stefan",2021,23000.0,6,11
"Monnier, Stefan",2017,14000.0,3,20
"Monnier, Stefan",2019,23000.0,4,20
"Monnier, Stefan",2020,23000.0,4,3
"Monnier, Stefan",2018,23000.0,4,20
"Moradi, Mehdi",2022,29000.0,82,5884
"Moradi, Mehdi",2023,29000.0,101,5901
"Morgan, Yasser",2019,23000.0,26,189
"Morgan, Yasser",2021,23000.0,24,218
"Morgan, Yasser",2022,23000.0,22,215
"Morgan, Yasser",2023,23000.0,18,175
"Mori, Gregory",2015,42000.0,63,3339
"Mori, Gregory",2011,42000.0,43,4417
"Mori, Gregory",2013,42000.0,54,4272
"Mori, Gregory",2014,42000.0,64,4024
"Mori, Gregory",2012,42000.0,48,4046
"Morrison, Jason",2011,14000.0,5,49
"Morrison, Jason",2008,14000.0,3,193
"Morrison, Jason",2010,14000.0,6,221
"Morrison, Jason",2009,14000.0,5,214
"Mosser, Sébastien",2023,29000.0,42,380
"Mosser, Sébastien",2022,29000.0,39,359
"Mosser, Sébastien",2021,29000.0,43,518
"Mosser, Sébastien",2020,29000.0,43,690
"Mouhoub, Malek",2022,29000.0,73,432
"Mouhoub, Malek",2021,29000.0,67,432
"Mouhoub, Malek",2020,22000.0,58,320
"Mouhoub, Malek",2023,29000.0,79,411
"Mouhoub, Malek",2019,22000.0,61,352
"Mouhoub, Malek",2016,22000.0,44,317
"Mouhoub, Malek",2018,22000.0,46,260
"Mouhoub, Malek",2017,22000.0,45,336
"Mould, David",2010,14000.0,39,458
"Mould, David",2009,14000.0,24,396
"Mould, David",2011,14000.0,40,456
"Mould, David",2008,7335.0,21,338
"Mould, David",2022,56000.0,22,133
"Mould, David",2021,28000.0,25,184
"Mould, David",2019,28000.0,35,250
"Mould, David",2020,28000.0,32,213
"Mould, David",2018,28000.0,38,335
"Mould, David",2008,6665.0,21,338
"Moura, Lucia",2009,17000.0,86,463
"Moura, Lucia",2014,24000.0,146,1040
"Moura, Lucia",2016,24000.0,175,889
"Moura, Lucia",2012,24000.0,107,476
"Moura, Lucia",2013,24000.0,136,1027
"Moura, Lucia",2019,20000.0,237,357
"Moura, Lucia",2020,20000.0,241,281
"Moura, Lucia",2018,20000.0,242,925
"Moura, Lucia",2021,40000.0,229,238
"Moura, Lucia",2010,17000.0,96,522
"Moura, Lucia",2017,20000.0,215,939
"Moura, Lucia",2011,24000.0,96,436
"Moura, Lucia",2008,17000.0,68,338
"Moussa, Medhat",2021,24000.0,23,780
"Moussa, Medhat",2022,24000.0,24,770
"Moussa, Medhat",2020,24000.0,19,436
"Moussa, Medhat",2019,24000.0,16,342
"Moussa, Medhat",2018,24000.0,18,386
"Moussa, Medhat",2017,24000.0,14,218
"Mudur, Sudhir",2008,26000.0,36,221
"Mudur, Sudhir",2010,26000.0,34,268
"Mudur, Sudhir",2009,26000.0,31,177
"Muldner, Tomasz",2010,15000.0,0,0
"Muldner, Tomasz",2009,15000.0,0,0
"Muldner, Tomasz",2008,15000.0,0,0
"Muldner, Tomasz",2012,15000.0,0,0
"Muldner, Tomasz",2011,15000.0,0,0
"Muldner, Tomasz",2013,15000.0,0,0
"Muldner, Tomasz",2014,15000.0,0,0
"Muller, Hausi",2011,33000.0,0,0
"Muller, Hausi",2010,43700.0,1,0
"Muller, Hausi",2014,33000.0,0,0
"Muller, Hausi",2015,33000.0,0,0
"Muller, Hausi",2013,33000.0,0,0
"Muller, Hausi",2012,33000.0,0,0
"Müller, Hausi",2008,43700.0,38,842
"Müller, Hausi",2009,43700.0,44,775
"Müller, Martin",2017,50000.0,83,160
"Müller, Martin",2016,50000.0,68,145
"Müller, Martin",2015,50000.0,60,96
"Müller, Martin",2018,50000.0,93,166
"Müller, Martin",2022,35000.0,95,145
"Müller, Martin",2019,50000.0,108,223
"Müller, Martin",2023,35000.0,72,118
"Müller, Martin",2020,35000.0,114,214
"Müller, Martin",2021,35000.0,109,201
"Mullins, John",2020,29000.0,68,1270
"Mullins, John",2021,29000.0,67,1202
"Mullins, John",2022,29000.0,61,973
"Mullins, John",2023,29000.0,54,658
"Munro, Ian",2011,92000.0,18,162
"Munro, Ian",2008,92000.0,7,152
"Munro, Ian",2009,92000.0,9,207
"Munro, Ian",2010,92000.0,10,222
"Munro, Ian",2014,92000.0,23,206
"Munro, Ian",2012,92000.0,19,162
"Munro, Ian",2013,92000.0,22,185
"Munro, Ian",2015,92000.0,20,151
"Munro, Ian",2021,55000.0,43,170
"Munro, Ian",2022,55000.0,41,164
"Munro, Ian",2017,92000.0,12,88
"Munro, Ian",2018,55000.0,18,110
"Munro, Ian",2019,55000.0,43,217
"Munro, Ian",2020,55000.0,43,173
"Munzner, Tamara",2008,25000.0,41,1575
"Munzner, Tamara",2009,25000.0,47,2360
